3.5060e-07	3.5208e-07	3.6778e-07	4.2716e-07	5.6691e-07	8.1618e-07	1.1831e-06	1.6458e-06	2.1535e-06	2.6336e-06	3.0074e-06	3.2075e-06	3.1948e-06	2.9683e-06	2.5667e-06	2.0631e-06	1.5504e-06	1.1244e-06	8.6608e-07	8.2777e-07	1.0252e-06	1.4363e-06	2.0062e-06	2.6563e-06	3.2982e-06	3.8448e-06	4.2223e-06	4.3793e-06	4.2924e-06	3.9693e-06	3.4483e-06	2.7944e-06	2.0945e-06	1.4479e-06	9.5607e-07	7.1065e-07	7.8102e-07	1.2031e-06	1.9704e-06	3.0305e-06	4.2844e-06	5.5974e-06	6.8104e-06	7.7621e-06	8.3117e-06	8.3657e-06	7.8963e-06	6.9592e-06	5.6999e-06	4.3461e-06	3.1867e-06	2.5426e-06	2.7231e-06	3.9822e-06	6.4750e-06	1.0224e-05	1.5097e-05	2.0813e-05	2.6958e-05	3.3028e-05	3.8481e-05	4.2809e-05	4.5592e-05	4.6555e-05
3.5060e-07	3.4467e-07	3.3979e-07	3.6993e-07	4.7816e-07	7.0068e-07	1.0518e-06	1.5142e-06	2.0387e-06	2.5511e-06	2.9688e-06	3.2192e-06	3.2567e-06	3.0740e-06	2.7056e-06	2.2213e-06	1.7131e-06	1.2772e-06	9.9666e-07	9.2687e-07	1.0871e-06	1.4588e-06	1.9906e-06	2.6076e-06	3.2238e-06	3.7538e-06	4.1252e-06	4.2866e-06	4.2145e-06	3.9142e-06	3.4211e-06	2.7974e-06	2.1263e-06	1.5038e-06	1.0289e-06	7.9134e-07	8.5998e-07	1.2712e-06	2.0200e-06	3.0559e-06	4.2829e-06	5.5689e-06	6.7566e-06	7.6869e-06	8.2215e-06	8.2645e-06	7.7900e-06	6.8529e-06	5.5971e-06	4.2490e-06	3.0976e-06	2.4617e-06	2.6508e-06	3.9183e-06	6.4194e-06	1.0176e-05	1.5058e-05	2.0782e-05	2.6935e-05	3.3011e-05	3.8472e-05	4.2805e-05	4.5591e-05	4.6555e-05
3.5060e-07	3.3722e-07	3.1167e-07	3.1241e-07	3.8896e-07	5.8461e-07	9.1996e-07	1.3822e-06	1.9233e-06	2.4681e-06	2.9301e-06	3.2308e-06	3.3186e-06	3.1801e-06	2.8450e-06	2.3803e-06	1.8766e-06	1.4307e-06	1.1279e-06	1.0265e-06	1.1492e-06	1.4814e-06	1.9752e-06	2.5587e-06	3.1487e-06	3.6621e-06	4.0274e-06	4.1938e-06	4.1364e-06	3.8587e-06	3.3938e-06	2.8004e-06	2.1582e-06	1.5600e-06	1.1020e-06	8.7244e-07	9.3932e-07	1.3396e-06	2.0698e-06	3.0816e-06	4.2819e-06	5.5401e-06	6.7031e-06	7.6127e-06	8.1302e-06	8.1630e-06	7.6835e-06	6.7459e-06	5.4937e-06	4.1516e-06	3.0076e-06	2.3803e-06	2.5782e-06	3.8544e-06	6.3638e-06	1.0128e-05	1.5018e-05	2.0751e-05	2.6911e-05	3.2995e-05	3.8462e-05	4.2801e-05	4.5590e-05	4.6554e-05
3.5060e-07	3.3004e-07	2.8453e-07	2.5689e-07	3.0286e-07	4.7257e-07	7.9271e-07	1.2546e-06	1.8118e-06	2.3880e-06	2.8926e-06	3.2422e-06	3.3785e-06	3.2825e-06	2.9798e-06	2.5339e-06	2.0343e-06	1.5788e-06	1.2545e-06	1.1226e-06	1.2092e-06	1.5033e-06	1.9602e-06	2.5116e-06	3.0764e-06	3.5737e-06	3.9334e-06	4.1041e-06	4.0607e-06	3.8050e-06	3.3674e-06	2.8034e-06	2.1890e-06	1.6143e-06	1.1727e-06	9.5071e-07	1.0159e-06	1.4056e-06	2.1178e-06	3.1063e-06	4.2805e-06	5.5124e-06	6.6511e-06	7.5401e-06	8.0425e-06	8.0654e-06	7.5804e-06	6.6426e-06	5.3940e-06	4.0576e-06	2.9211e-06	2.3018e-06	2.5080e-06	3.7924e-06	6.3101e-06	1.0083e-05	1.4980e-05	2.0720e-05	2.6889e-05	3.2979e-05	3.8453e-05	4.2796e-05	4.5590e-05	4.6554e-05
3.5060e-07	3.2339e-07	2.5944e-07	2.0556e-07	2.2326e-07	3.6899e-07	6.7506e-07	1.1367e-06	1.7088e-06	2.3138e-06	2.8581e-06	3.2525e-06	3.4336e-06	3.3775e-06	3.1044e-06	2.6757e-06	2.1802e-06	1.7159e-06	1.3716e-06	1.2114e-06	1.2647e-06	1.5234e-06	1.9464e-06	2.4680e-06	3.0095e-06	3.4923e-06	3.8462e-06	4.0213e-06	3.9910e-06	3.7558e-06	3.3430e-06	2.8060e-06	2.2175e-06	1.6644e-06	1.2380e-06	1.0231e-06	1.0867e-06	1.4667e-06	2.1624e-06	3.1292e-06	4.2794e-06	5.4871e-06	6.6033e-06	7.4732e-06	7.9612e-06	7.9746e-06	7.4856e-06	6.5476e-06	5.3016e-06	3.9705e-06	2.8409e-06	2.2292e-06	2.4430e-06	3.7351e-06	6.2598e-06	1.0040e-05	1.4945e-05	2.0692e-05	2.6867e-05	3.2965e-05	3.8445e-05	4.2792e-05	4.5588e-05	4.6554e-05
3.5060e-07	3.1755e-07	2.3739e-07	1.6047e-07	1.5333e-07	2.7799e-07	5.7170e-07	1.0331e-06	1.6184e-06	2.2488e-06	2.8277e-06	3.2617e-06	3.4823e-06	3.4607e-06	3.2139e-06	2.8003e-06	2.3083e-06	1.8362e-06	1.4746e-06	1.2896e-06	1.3134e-06	1.5412e-06	1.9342e-06	2.4297e-06	2.9511e-06	3.4204e-06	3.7697e-06	3.9487e-06	3.9296e-06	3.7122e-06	3.3217e-06	2.8083e-06	2.2424e-06	1.7086e-06	1.2953e-06	1.0867e-06	1.1489e-06	1.5203e-06	2.2013e-06	3.1493e-06	4.2781e-06	5.4646e-06	6.5609e-06	7.4143e-06	7.8897e-06	7.8951e-06	7.4019e-06	6.4635e-06	5.2201e-06	3.8943e-06	2.7705e-06	2.1654e-06	2.3861e-06	3.6847e-06	6.2162e-06	1.0003e-05	1.4914e-05	2.0668e-05	2.6849e-05	3.2953e-05	3.8437e-05	4.2789e-05	4.5587e-05	4.6554e-05
3.5059e-07	3.1275e-07	2.1926e-07	1.2339e-07	9.5837e-08	2.0317e-07	4.8673e-07	9.4792e-07	1.5439e-06	2.1953e-06	2.8027e-06	3.2692e-06	3.5224e-06	3.5291e-06	3.3038e-06	2.9030e-06	2.4136e-06	1.9352e-06	1.5590e-06	1.3537e-06	1.3535e-06	1.5557e-06	1.9244e-06	2.3981e-06	2.9027e-06	3.3613e-06	3.7070e-06	3.8888e-06	3.8795e-06	3.6764e-06	3.3041e-06	2.8103e-06	2.2632e-06	1.7448e-06	1.3425e-06	1.1389e-06	1.2001e-06	1.5644e-06	2.2335e-06	3.1659e-06	4.2773e-06	5.4460e-06	6.5262e-06	7.3660e-06	7.8315e-06	7.8299e-06	7.3330e-06	6.3943e-06	5.1535e-06	3.8314e-06	2.7125e-06	2.1131e-06	2.3393e-06	3.6432e-06	6.1800e-06	9.9722e-06	1.4889e-05	2.0647e-05	2.6833e-05	3.2942e-05	3.8431e-05	4.2786e-05	4.5586e-05	4.6554e-05
3.5060e-07	3.0918e-07	2.0577e-07	9.5802e-08	5.3055e-08	1.4750e-07	4.2351e-07	8.8455e-07	1.4886e-06	2.1556e-06	2.7841e-06	3.2749e-06	3.5520e-06	3.5800e-06	3.3706e-06	2.9791e-06	2.4920e-06	2.0088e-06	1.6220e-06	1.4015e-06	1.3833e-06	1.5666e-06	1.9170e-06	2.3746e-06	2.8668e-06	3.3176e-06	3.6599e-06	3.8442e-06	3.8418e-06	3.6500e-06	3.2910e-06	2.8116e-06	2.2783e-06	1.7716e-06	1.3777e-06	1.1779e-06	1.2381e-06	1.5972e-06	2.2574e-06	3.1783e-06	4.2768e-06	5.4324e-06	6.5004e-06	7.3304e-06	7.7874e-06	7.7810e-06	7.2822e-06	6.3430e-06	5.1038e-06	3.7846e-06	2.6695e-06	2.0741e-06	2.3044e-06	3.6127e-06	6.1535e-06	9.9492e-06	1.4869e-05	2.0632e-05	2.6823e-05	3.2934e-05	3.8426e-05	4.2783e-05	4.5586e-05	4.6554e-05
3.5059e-07	3.0698e-07	1.9746e-07	7.8801e-08	2.6693e-08	1.1320e-07	3.8454e-07	8.4549e-07	1.4545e-06	2.1310e-06	2.7728e-06	3.2785e-06	3.5704e-06	3.6114e-06	3.4118e-06	3.0263e-06	2.5404e-06	2.0543e-06	1.6609e-06	1.4310e-06	1.4018e-06	1.5733e-06	1.9124e-06	2.3602e-06	2.8445e-06	3.2906e-06	3.6313e-06	3.8168e-06	3.8188e-06	3.6334e-06	3.2830e-06	2.8126e-06	2.2879e-06	1.7883e-06	1.3993e-06	1.2018e-06	1.2616e-06	1.6175e-06	2.2721e-06	3.1859e-06	4.2764e-06	5.4242e-06	6.4848e-06	7.3081e-06	7.7607e-06	7.7508e-06	7.2504e-06	6.3116e-06	5.0731e-06	3.7557e-06	2.6432e-06	2.0501e-06	2.2827e-06	3.5938e-06	6.1368e-06	9.9347e-06	1.4858e-05	2.0623e-05	2.6816e-05	3.2930e-05	3.8423e-05	4.2783e-05	4.5586e-05	4.6554e-05
3.5060e-07	3.0623e-07	1.9466e-07	7.3060e-08	1.7787e-08	1.0161e-07	3.7138e-07	8.3229e-07	1.4429e-06	2.1228e-06	2.7688e-06	3.2796e-06	3.5765e-06	3.6221e-06	3.4256e-06	3.0420e-06	2.5569e-06	2.0694e-06	1.6740e-06	1.4409e-06	1.4078e-06	1.5755e-06	1.9109e-06	2.3554e-06	2.8369e-06	3.2814e-06	3.6215e-06	3.8076e-06	3.8107e-06	3.6282e-06	3.2804e-06	2.8128e-06	2.2911e-06	1.7940e-06	1.4065e-06	1.2099e-06	1.2695e-06	1.6243e-06	2.2771e-06	3.1884e-06	4.2764e-06	5.4214e-06	6.4794e-06	7.3006e-06	7.7515e-06	7.7406e-06	7.2400e-06	6.3009e-06	5.0627e-06	3.7462e-06	2.6341e-06	2.0418e-06	2.2757e-06	3.5872e-06	6.1314e-06	9.9302e-06	1.4854e-05	2.0620e-05	2.6813e-05	3.2928e-05	3.8423e-05	4.2782e-05	4.5585e-05	4.6555e-05
